[2025-07-24 17:28:47] [UDP] 192.168.0.1:55838 --> 239.255.255.250:1900 | Size: 387 bytes
[2025-07-24 17:28:47] [UDP] 192.168.0.1:55838 --> 239.255.255.250:1900 | Size: 316 bytes
[2025-07-24 17:28:47] [UDP] 192.168.0.1:55838 --> 239.255.255.250:1900 | Size: 375 bytes
[2025-07-24 17:28:47] [UDP] 192.168.0.1:55838 --> 239.255.255.250:1900 | Size: 369 bytes
[2025-07-24 17:28:47] [UDP] 192.168.0.1:55838 --> 239.255.255.250:1900 | Size: 371 bytes
[2025-07-24 17:28:47] [UDP] 192.168.0.1:55838 --> 239.255.255.250:1900 | Size: 381 bytes
[2025-07-24 17:28:49] [TCP] 192.168.0.112:65444 --> 34.120.195.249:443 | Size: 55 bytes
[2025-07-24 17:28:49] [TCP] 34.120.195.249:443 --> 192.168.0.112:65444 | Size: 68 bytes
[2025-07-24 17:28:49] [TCP] 192.168.0.112:65424 --> 98.82.160.253:443 | Size: 751 bytes
[2025-07-24 17:28:50] [TCP] 98.82.160.253:443 --> 192.168.0.112:65424 | Size: 1077 bytes
[2025-07-24 17:28:50] [TCP] 192.168.0.112:65424 --> 98.82.160.253:443 | Size: 54 bytes
[2025-07-24 17:28:56] [TCP] 34.231.4.169:443 --> 192.168.0.112:65371 | Size: 60 bytes
[2025-07-24 17:28:56] [TCP] 192.168.0.112:65371 --> 34.231.4.169:443 | Size: 54 bytes
[2025-07-24 17:28:58] [TCP] 157.240.212.61:80 --> 192.168.0.112:49170 | Size: 170 bytes
[2025-07-24 17:28:58] [TCP] 192.168.0.112:49170 --> 157.240.212.61:80 | Size: 108 bytes
[2025-07-24 17:28:58] [TCP] 157.240.212.61:80 --> 192.168.0.112:49170 | Size: 56 bytes
[2025-07-24 17:28:59] [TCP] 192.168.0.112:65373 --> 172.217.21.3:443 | Size: 148 bytes
[2025-07-24 17:28:59] [TCP] 172.217.21.3:443 --> 192.168.0.112:65373 | Size: 56 bytes
[2025-07-24 17:28:59] [TCP] 172.217.21.3:443 --> 192.168.0.112:65373 | Size: 150 bytes
[2025-07-24 17:28:59] [TCP] 172.217.21.3:443 --> 192.168.0.112:65373 | Size: 128 bytes
[2025-07-24 17:28:59] [TCP] 192.168.0.112:65373 --> 172.217.21.3:443 | Size: 54 bytes
[2025-07-24 17:28:59] [TCP] 172.217.21.3:443 --> 192.168.0.112:65373 | Size: 96 bytes
[2025-07-24 17:28:59] [TCP] 192.168.0.112:65373 --> 172.217.21.3:443 | Size: 93 bytes
[2025-07-24 17:28:59] [TCP] 172.217.21.3:443 --> 192.168.0.112:65373 | Size: 56 bytes
[2025-07-24 17:29:01] [TCP] 142.250.200.202:443 --> 192.168.0.112:65272 | Size: 139 bytes
[2025-07-24 17:29:01] [TCP] 192.168.0.112:65272 --> 142.250.200.202:443 | Size: 54 bytes
[2025-07-24 17:29:04] [TCP] 192.168.0.112:65444 --> 34.120.195.249:443 | Size: 213 bytes
[2025-07-24 17:29:04] [TCP] 192.168.0.112:65444 --> 34.120.195.249:443 | Size: 93 bytes
[2025-07-24 17:29:04] [TCP] 192.168.0.112:65444 --> 34.120.195.249:443 | Size: 1466 bytes
[2025-07-24 17:29:04] [TCP] 192.168.0.112:65444 --> 34.120.195.249:443 | Size: 1466 bytes
